age,workclass,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
78, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2392,40, United-States, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,82, United-States, <=50K
64, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,27828,0,55, United-States, >50K
30, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,36, United-States, <=50K
36, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
53, Federal-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K
53, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
61, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3411,0,45, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
26, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,58, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,28, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
26, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
37, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, >50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States, >50K
33, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
19, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
48, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,2001,40, United-States, <=50K
72, Federal-gov, Some-college, Widowed, Tech-support, Not-in-family, White, Female,0,0,16, United-States, <=50K
59, Private, 10th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
50, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7298,0,40, Philippines, >50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,80, United-States, >50K
28, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
77, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,52, United-States, <=50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,9386,0,12, United-States, >50K
53, Private, 11th, Widowed, Other-service, Own-child, White, Female,0,0,47, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
22, Private, Some-college, Separated, Sales, Unmarried, White, Female,0,0,43, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
31, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,56, United-States, >50K
45, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,43, United-States, >50K
27, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,5178,0,40, United-States, >50K
30, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Peru, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, >50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
25, Self-emp-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Germany, >50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
32, Private, Bachelors, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
48, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4386,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
25, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
27, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103,0,50, United-States, >50K
47, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, >50K
49, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, 5th-6th, Never-married, Farming-fishing, Other-relative, Black, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Separated, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
55, Private, 11th, Married-civ-spouse, Other-service, Husband, Black, Male,0,1672,40, United-States, <=50K
40, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,2206,30, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,65, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, Black, Female,15024,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
52, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,323,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
66, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1573,40, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Local-gov, Some-college, Divorced, Protective-serv, Unmarried, White, Male,0,0,48, Germany, <=50K
29, Local-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
47, Federal-gov, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
38, State-gov, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States, <=50K
45, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,65, United-States, >50K
41, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,3103,0,48, United-States, >50K
39, Federal-gov, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,5455,0,60, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,24, United-States, <=50K
52, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
44, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, 9th, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,37, United-States, <=50K
33, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
55, Local-gov, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,2824,40, United-States, >50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
57, Federal-gov, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,32, United-States, <=50K
27, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
59, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,20, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
58, Self-emp-not-inc, 12th, Divorced, Sales, Not-in-family, White, Female,0,0,52, United-States, <=50K
35, Private, Masters, Never-married, Prof-specialty, Unmarried, White, Female,0,0,32, United-States, <=50K
42, Local-gov, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,99999,0,40, United-States, >50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,32, United-States, <=50K
22, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
